0	39	19
1	99	25
2	72	12
3	138	41
4	69	13
5	74	19
6	92	22
7	71	31
8	501	43
9	513	44
10	436	44
11	489	42
12	457	44
13	531	45
14	507	43
15	475	42
16	467	42
17	518	44
18	498	43
19	503	43
20	521	43
21	500	46
22	474	42
23	475	45
24	479	45
25	538	44
26	485	44
27	455	44
28	456	44
29	480	43
30	495	45
31	488	43
32	461	42
33	477	41
34	499	44
35	469	43
36	477	45
37	457	44
38	424	42
39	440	43
40	303	46
41	228	49
42	297	49
43	212	48
44	297	46
45	256	49
46	254	49
47	267	47
48	249	49
49	248	49
