0	346	32
1	289	30
2	316	30
3	316	28
4	341	30
5	312	32
6	330	30
7	354	31
8	367	33
9	322	30
10	276	31
11	333	32
12	326	32
13	330	32
14	339	32
15	355	31
16	321	32
17	336	32
18	325	31
19	366	30
20	359	33
21	339	31
22	376	32
23	358	31
24	342	32
25	335	33
26	354	32
27	347	31
28	129	39
29	118	35
30	119	37
31	132	40
32	119	35
33	110	33
34	78	13
35	61	9
36	78	13
37	73	10
38	80	1
39	80	1
40	643	17
41	605	18
42	611	17
43	580	17
44	599	17
45	555	19
46	562	17
47	668	18
48	611	18
49	537	18
